username,video_id,video_url,is_photo,like_count,comment_count,share_count,save_count,description,scraped_at,manual_label,label_timestamp
giapratamamd,7621023260838350100,https://www.tiktok.com/@giapratamamd/video/7621023260838350100,False,8169,197,723,406,"Ini adalah sendi pergelangan kaki manusia. Pergelangan kaki mengingatkan kita bahwa hidup butuh keseimbangan. Kadang kita harus jinjit untuk meraih impian, kadang harus berlari menuju tujuan, tapi kadang harus melangkah perlahan agar tidak tersandung harapan. Tiga tulang utama di sini seperti tiga pilar: keberanian, keteguhan, dan kebijaksanaan. dijaga oleh ligamen kepercayaan, agar kita tetap kokoh berdiri saat menghadapi kerasnya dunia. Ingatlah bahwa tidak ada borgol di pergelangan kakimu,tidak ada yang menahanmu, jadi teruslah melangkah teman-teman. ------------------ PR : Sebutkan satu saja nama Ligamen di pergelangan kaki?",2026-09-06T14:52:48.477099,health,2026-09-07T13:01:26.234265
aymanalts,7651257727385128200,https://www.tiktok.com/@aymanalts/video/7651257727385128200,False,1541,34,19,135,Jangan lakukan diskriminasi,2026-09-03T12:45:03.203667,health,2026-09-07T13:01:32.685868
giapratamamd,7671883856487697684,https://www.tiktok.com/@giapratamamd/video/7671883856487697684,False,7697,71,357,349,"Ini adalah mesenterium. Dulu, struktur ini hanya dianggap sebagai lipatan jaringan yang menggantungkan usus. Sekarang, mesenterium sudah diklasifikasikan sebagai sebuah organ tersendiri. Tugasnya berat. Ia menahan usus tetap pada tempatnya, menjadi jalur pembuluh darah, saraf, pembuluh limfe, dan membawa hasil penyerapan makanan dari usus ke seluruh tubuh. Tubuh kita luar biasa. Semakin kita mengenalnya, semakin terasa indah. PR : selain pembuluh darah, apalagi yang ada di dalam mesenterium?",2026-09-06T14:15:14.933432,health,2026-09-07T13:01:38.491264
dokteramiraobgyn,7653429076815777031,https://www.tiktok.com/@dokteramiraobgyn/video/7653429076815777031,False,451,8,13,32,jika sidia mendua waspadalah! kanker cervix mengintai anda para wanita yang bukan satu2 nya #fyp#,2026-09-03T19:05:08.136234,not_health,2026-09-07T13:01:41.783617
ikhsanqthii,7650284559845559573,https://www.tiktok.com/@ikhsanqthii/video/7650284559845559573,False,52400,519,5153,1720,Demikian 🙏,2026-09-06T17:05:56.246405,health,2026-09-07T13:01:46.781942
roozzaak,7671223025034857748,https://www.tiktok.com/@roozzaak/video/7671223025034857748,False,112,5,1,3,Membalas @xxx #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T21:12:36.546569,health,2026-09-07T13:01:50.410565
aliphildan,7644781672860323090,https://www.tiktok.com/@aliphildan/video/7644781672860323090,False,82.7K,565,2848,2170,Gue bener2 ga ngerti kenapa filter tiktok sebenci itu ama gueeeeeekk #jff #fakesituation⚠️,2026-09-02T12:01:40.505193,not_health,2026-09-07T13:01:53.308047
dokteramiraobgyn,7614889697801751829,https://www.tiktok.com/@dokteramiraobgyn/video/7614889697801751829,False,6516,135,612,690,14 tahun menikah begini endingnya #dokterobgynpedalaman#papua#fyp,2026-09-03T23:54:28.372134,health,2026-09-07T13:01:56.142474
giapratamamd,7599144556025711890,https://www.tiktok.com/@giapratamamd/video/7599144556025711890,False,7785,109,618,398,"Ini adalah 2 saluran di dalam leher manusia. Tersedak makanan adalah salah satu penyebab kematian yang sering terjadi. Ini terjadi saat makanan salah jalur, bukannya masuk lambung, malah masuk ke trakea, jalur napas menuju paru paru. Akibatnya, oksigen berhenti masuk. Rasanya seperti tercekik dari dalam. Saat jalan napas tertutup, pita suara ikut tidak berfungsi. Korban sering tidak mampu bicara, tidak mampu teriak minta tolong. Yang terlihat justru refleks khas, tangan spontan memegang leher. Waktunya sangat sempit. Dalam hitungan menit, jika batuk-batuk gagal mengeluarkan potongan makanan itu, wajah mulai membiru, lalu kesadaran menghilang. Dan kalau ini terjadi saat sendirian, bisa sangat membahayakan nyawa. --------------------- PR : tidak ada PR. Renungkan saja ini bisa terjadi kapanpun kepada siapapun. Saatnya melatih lagi keterampilan bersyukur kita untuk kehidupan ini.",2026-09-06T15:19:16.180228,health,2026-09-07T13:01:58.310945
roozzaak,7598034800804416775,https://www.tiktok.com/@roozzaak/video/7598034800804416775,False,4019,369,529,336,Membalas @syasyaaputri #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,2026-09-06T23:16:06.162378,health,2026-09-07T13:01:59.906274
tirtacipeng,7643696595078368532,https://www.tiktok.com/@tirtacipeng/video/7643696595078368532,False,1600000,15100,362800,58900,"Sekali2 ngajar di kelas 1 sd. Ini kebagian jadwal ngajarin hidup sehat, makan sehat dan olahraga ke temen sekelas anakku di sd al azhar jogja Bonus diajarin cara pushup + squat yg bener",2026-09-07T01:00:32.709723,not_health,2026-09-07T13:02:03.063587
roozzaak,7595977103368080648,https://www.tiktok.com/@roozzaak/video/7595977103368080648,False,3974,163,530,327,Membalas @Dewi #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,2026-09-06T23:30:52.856279,health,2026-09-07T13:02:04.213910
drkevinmak,7629136826837585160,https://www.tiktok.com/@drkevinmak/video/7629136826837585160,False,166,4,38,31,"Sering ngorok tiap malam? Bisa jadi otot saluran napas kamu kurang relaks — salah satu yang berperan: magnesium. Komen kalau kamu atau pasangan ngalamin, dan share biar gak kamu doang yang keganggu . . . #ngorok #sleepapnea #magnesium #tidursehat #susahtidur",2026-09-05T19:38:20.500964,health,2026-09-07T13:02:08.340508
dr.ziee,7600364324829334792,https://www.tiktok.com/@dr.ziee/video/7600364324829334792,False,8976,138,319,2586,"Kalo kamu salah satu dari orang yang mengalami hal ini, tonton sampe abis. Jerawat yang muncul di tempat yang sama melulu bisa jadi karena hal ini #azelaicacid #jerawat #msglowbeauty #acnezoneazaglow @msglow.beauty",2026-09-05T15:49:44.867811,health,2026-09-07T13:02:10.182660
dokter.harmonospanak,7635485955146714389,https://www.tiktok.com/@dokter.harmonospanak/video/7635485955146714389,False,33,2,9,6,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:40:28.230895,not_health,2026-09-07T13:02:12.091773
aymanalts,7646315462753799432,https://www.tiktok.com/@aymanalts/video/7646315462753799432,False,8247,275,234,102,,2026-09-03T13:08:40.615117,not_health,2026-09-07T13:02:18.025438
dokternadiyah,7660181322752658709,https://www.tiktok.com/@dokternadiyah/video/7660181322752658709,False,203,3,16,24,"Tanda Persalinan Sudah Dekat, Apa Saja? 👶✨Menjelang hari persalinan, tubuh ibu biasanya mulai memberikan beberapa tanda bahwa si kecil siap untuk lahir.Beberapa tanda persalinan yang perlu dikenali:✅ Perut terasa turun atau bayi mulai masuk ke panggul✅ Kontraksi semakin teratur, semakin kuat, dan semakin sering✅ Keluar lendir bercampur darah (bloody show) dari jalan lahir✅ Ketuban pecah, baik berupa semburan maupun rembesan cairan terus-menerus✅ Nyeri punggung bawah yang semakin intens dan tidak membaik dengan istirahat✅ Tekanan pada area panggul terasa lebih beratPerlu diingat, tidak semua ibu hamil mengalami tanda yang sama. Namun jika kontraksi sudah teratur, ketuban pecah, atau muncul perdarahan, segera periksakan diri ke fasilitas kesehatan atau dokter kandungan.Jangan menunggu hingga nyeri tidak tertahankan ya, karena penanganan yang tepat dapat membantu proses persalinan berjalan lebih aman bagi ibu dan bayi. ❤️Sudah memasuki trimester akhir? Yuk, siapkan diri dan kenali tanda-tanda persalinan sejak dini.#persalinan #tandapersalinan #ibuhamil #kehamilansehat #creatorsearchinsights",2026-09-04T01:49:05.495983,health,2026-09-07T13:02:20.732622
dr.ziee,7673419551169711378,https://www.tiktok.com/@dr.ziee/video/7673419551169711378,False,517,9,11,63,"Eksperimen ini memang bukan representasi langsung kondisi kulit manusia, tapi bisa jadi gambaran bahwa cleanser yang terlalu “keras” berpotensi mengganggu lapisan pelindung alami kulit. Membersihkan wajah itu penting. Tapi menjaga skin barrier tetap sehat jauh lebih penting. Pilih cleanser yang bisa membersihkan tanpa membuat kulit terasa ketarik, kering, atau perih setelah dipakai. #eksperimenskincare #skinbarriertest #glassbrightcleanser #glowandlovely""",2026-09-05T15:09:27.440225,health,2026-09-07T13:02:23.182758
roozzaak,7634358819610496277,https://www.tiktok.com/@roozzaak/video/7634358819610496277,False,82,15,1,3,Tolong admin @TikTok Indonesia dibenerin lagi sistemnya jangan asal hapus begini 😪 #fyp #fypシ #DokterGemoy #tiktok #tiktokindonesia,2026-09-05T23:00:13.679674,not_health,2026-09-07T13:02:27.028585
tirtacipeng,7671143934063693077,https://www.tiktok.com/@tirtacipeng/video/7671143934063693077,False,5938,60,352,458,"Telapak tangan basah pertanda jantung lemah? Tonton video singkat ini yaaaa, mayan ilmu tipis2",2026-09-07T00:13:56.618763,health,2026-09-07T13:02:34.300308
aymanalts,7592854185784265992,https://www.tiktok.com/@aymanalts/video/7592854185784265992,False,1812,34,43,69,#stitch with @bibainindonesia,2026-09-05T14:15:20.917260,health,2026-09-07T13:02:45.615220
bidancynthia,7671140444222328085,https://www.tiktok.com/@bidancynthia/video/7671140444222328085,False,1039,75,3,21,Tapi malah ngantuk EA #bayi2bulan,2026-09-07T03:38:59.743836,not_health,2026-09-07T13:02:48.921757
dokter.harmonospanak,7617605072423292181,https://www.tiktok.com/@dokter.harmonospanak/video/7617605072423292181,False,24,3,2,4,,2026-09-03T17:19:53.486319,health,2026-09-07T13:02:51.436296
dokter_ika,7593986727543393554,https://www.tiktok.com/@dokter_ika/video/7593986727543393554,False,4737,274,177,298,Krim racikan yang terlihat “ampuh” sebenarnya sedang bekerja MERUSAK bukan memperbaikinya… #belajarbersamadrika #edukasidokterika #krimracikberbahaya #stoppenyalahgunaanobatkeras,2026-09-03T23:02:12.336700,health,2026-09-07T13:02:55.676679
tirtacipeng,7651880938359590165,https://www.tiktok.com/@tirtacipeng/video/7651880938359590165,False,44500,764,5529,8514,Penjelasan superficial (singkat dan sekilas) soal penyakit autoimun.,2026-09-07T00:46:52.795900,health,2026-09-07T13:02:58.370105
aymanalts,7623214408893795602,https://www.tiktok.com/@aymanalts/video/7623214408893795602,False,5664,84,19,79,,2026-09-05T13:08:22.087018,not_health,2026-09-07T13:03:02.481838
dokter_ika,7670812370326883602,https://www.tiktok.com/@dokter_ika/video/7670812370326883602,False,303,44,4,24,"Beberapa motif yang paling sering ditemukan adalah:1. Memberikan hasil yang sangat cepat - Konsumen cenderung puas jika dalam 3–7 hari kulit terlihat lebih putih, jerawat cepat kempes, atau flek memudar. - Efek instan tersebut sulit dicapai hanya dengan kosmetik yang legal dan aman.2. Meningkatkan repeat order - Kortikosteroid dapat membuat kulit tampak halus dan kemerahan berkurang sementara. - Saat dihentikan, sering muncul rebound sehingga konsumen merasa harus membeli lagi.3. Mengalahkan kompetitor - Persaingan skincare sangat ketat. - Produk yang hasilnya lambat sering kalah dibanding produk yang memberikan perubahan drastis.4. Biaya formulasi lebih murah - Mengembangkan kosmetik yang efektif tetapi tetap stabil dan aman membutuhkan riset, bahan baku berkualitas, uji stabilitas, dan uji keamanan. - Menambahkan obat keras bisa menjadi “jalan pintas” untuk menciptakan efek yang terlihat tanpa investasi riset yang memadai.5. Mengejar viral melalui testimoni - Foto before-after yang ekstrem lebih mudah menarik perhatian di media sosial. - Testimoni seperti “3 hari langsung putih” atau “seminggu flek hilang” meningkatkan penjualan.6. Memanfaatkan kurangnya pengetahuan konsumen - Banyak orang belum memahami bahwa kosmetik BPOM tidak boleh mengandung obat keras tanpa izin sebagai obat. - Konsumen sering menganggap adanya nomor BPOM berarti isi produknya pasti aman, padahal nomor tersebut bisa saja disalahgunakan jika produk yang beredar berbeda dari formula yang didaftarkan. Hati-hati guys, lebih kritis lagi #KulitSehatTanpaToksik #belajarbersamadrika #Edukasidrika #stoppenyalahgunaanobatkeras",2026-09-03T19:19:54.309020,health,2026-09-07T13:03:04.541965
aymanalts,7607471748140911880,https://www.tiktok.com/@aymanalts/video/7607471748140911880,False,9102,277,928,761,,2026-09-05T13:51:00.407267,health,2026-09-07T13:03:07.495446
dokter_ika,7594734579613781256,https://www.tiktok.com/@dokter_ika/video/7594734579613781256,False,547,39,7,31,"“Hati-hati membeli atau meracik sendiri krim, lotion, sabun perawatan kulit. Kulit bukan tempat uji coba—salah bahan bisa berujung kerusakan permanen.” #trans7 #belajarbersamadrika #krimracikberbahaya",2026-09-03T23:01:01.062731,health,2026-09-07T13:03:10.091959
drgfira,7642113254675844360,https://www.tiktok.com/@drgfira/video/7642113254675844360,False,82,9,0,0,Gapapa kan? 🥹 #dentist #dentistlife,2026-09-05T16:34:16.948225,not_health,2026-09-07T13:03:15.928292
dokteramiraobgyn,7618809614326402325,https://www.tiktok.com/@dokteramiraobgyn/video/7618809614326402325,False,16.1K,160,1857,2735,hubungan sex sejak pacaran kutil kelamin di usia 22 tahun #dokterobgynpedalaman#papuapride #fyp,2026-09-03T23:51:25.413655,health,2026-09-07T13:03:25.081811
aymanalts,7664863145621490962,https://www.tiktok.com/@aymanalts/video/7664863145621490962,False,384,5,4,22,,2026-09-03T11:25:53.061946,health,2026-09-07T13:03:28.054625
dr.ziee,7598160561125330184,https://www.tiktok.com/@dr.ziee/video/7598160561125330184,False,2073,33,56,303,"Ada tipe wajah yang nggak butuh effort berlebihan buat kelihatan mahal. Bukan karena satu fitur yang paling menonjol, tapi karena semuanya seimbang. Di Suzy, bagian lower face-nya proporsional. Nggak terlalu tajam, nggak berat. Hasilnya: ekspresi wajah terlihat calm, dewasa, dan enak dilihat lama-lama. Makanya gaya rambut bergelombang lembut dan makeup yang rapi tapi nggak tebal justru bekerja lebih baik di wajah seperti ini. Bukan buat “nambah cantik”, tapi buat nggak merusak keseimbangannya. Dalam aesthetic, wajah yang terlihat mahal itu jarang soal “ditambah”. Lebih sering soal tahu kapan harus berhenti. Save kalau kamu baru sadar: kadang yang bikin look kelihatan elegan itu bukan effort ekstra, tapi keputusan buat tetap sederhana 🤍 Next bahas dan bedah kecantikan artis korea siapa lagi ya? #detectZIE #DrZieTalks #FacialBalance #baesuzy",2026-09-05T15:52:17.351731,health,2026-09-07T13:03:30.587419
roozzaak,7651818203475086613,https://www.tiktok.com/@roozzaak/video/7651818203475086613,False,466,45,26,34,#stitch dengan @AMAT MEDAN YG LAGI VIRAL NAIK #fyp #fypシ #DokterGemoy #edukasi,2026-09-05T21:50:56.689460,health,2026-09-07T13:03:35.357654
aymanalts,7660896303785889042,https://www.tiktok.com/@aymanalts/video/7660896303785889042,False,3247,42,60,128,"Dalam memilih skincare, harus diperhatiin ya formulanya, jadi kita bisa tau hasilnya nanti beneran keliatan atau engga@EIEM BEAUTYY #eiembeauty #glowb3",2026-09-03T11:45:43.513238,health,2026-09-07T13:03:37.037762
drkevinmak,7668558263440444680,https://www.tiktok.com/@drkevinmak/video/7668558263440444680,False,144,4,6,10,"Buat yang masih bingung minum vitamin apa buat rambut rontok, boleh coba 3 tips di video ini! #rambutrontok #tipsrambutrontok #vitaminrambut #rambuttipis",2026-09-05T17:32:29.946118,health,2026-09-07T13:03:40.204549
dionharyadi,7666460814026624277,https://www.tiktok.com/@dionharyadi/video/7666460814026624277,False,62.2K,1916,6990,3308,Mie ayam 🙏,2026-09-03T14:37:30.804148,health,2026-09-07T13:03:42.351657
aliphildan,7632933860258434324,https://www.tiktok.com/@aliphildan/video/7632933860258434324,False,3114,70,161,119,kalo setahun ngekos bajunya ga dicuci sebulan(?)✨🦶🏻,2026-09-02T14:06:56.438914,not_health,2026-09-07T13:03:45.732176
ikhsanqthii,7670064389654940944,https://www.tiktok.com/@ikhsanqthii/video/7670064389654940944,False,2108,20,121,87,👍👍,2026-09-06T16:10:06.452435,health,2026-09-07T13:03:54.502647
dokter.harmonospanak,7665925001975057684,https://www.tiktok.com/@dokter.harmonospanak/video/7665925001975057684,False,530,28,96,139,Jl.Airlangga 33 Apotek Diandra Mojosari Kab. Mojokerto cp.kak Fat. 0812 . 3024 . 6181#konsultasigratiswalinkbio,2026-09-03T15:51:19.811382,not_health,2026-09-07T13:03:57.400214
dokternadiyah,7607824969854110996,https://www.tiktok.com/@dokternadiyah/video/7607824969854110996,False,228,22,25,33,Cek! Ini dia tanda bahaya masa nifas! #edukasikesehatan #dokterkandungan #nifas #obgyn,2026-09-04T02:27:53.963916,health,2026-09-07T13:03:59.820360
spesialist.kesehatan,7605090807636299009,https://www.tiktok.com/@spesialist.kesehatan/video/7605090807636299009,False,1548,174,510,390,Cek kesehatan ginjal tanpa bantuan alat… #ginjal #tipssehat #gagalginjal #gagalginjalkronis #spesialistkesehatan,2026-09-06T23:44:15.797205,not_health,2026-09-07T13:04:04.538637
dokter.harmonospanak,7651905153750076693,https://www.tiktok.com/@dokter.harmonospanak/video/7651905153750076693,False,321,12,79,90,Google Map tulis :Fellyta Fruit & Frozen Food,2026-09-03T16:13:09.362706,not_health,2026-09-07T13:04:08.792329
giapratamamd,7590969105407167764,https://www.tiktok.com/@giapratamamd/video/7590969105407167764,False,3754,105,988,690,Tentang Gula Darah dan Pankreas. Podcast Radityadika dan dr. Gia Pratama. part 4.,2026-09-06T15:32:31.426731,health,2026-09-07T13:04:10.534726
aymanalts,7672233926290689287,https://www.tiktok.com/@aymanalts/video/7672233926290689287,False,27.9K,287,819,1728,Shan sampai nyerah,2026-09-03T10:45:08.360114,health,2026-09-07T13:04:14.054515
dokter.harmonospanak,7674150958275890453,https://www.tiktok.com/@dokter.harmonospanak/video/7674150958275890453,False,25,1,5,1,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.AAlamat :Jl. Airlangga 33 Apotek Diandra Mojosari Mojokerto#konsultasigratiswalinkbio,2026-09-03T15:42:41.321351,health,2026-09-07T13:04:16.942553
aliphildan,7654822706994515218,https://www.tiktok.com/@aliphildan/video/7654822706994515218,False,23.6K,398,1817,267,Jalan2 dengan betis rodaku🏃🏻✨ @Ganta 🐮 #fakesituation⚠️ #fakebody,2026-09-02T11:13:38.841254,not_health,2026-09-07T13:04:19.675433
